model,arm,phase3_type,image_idx,y_true,k_corr,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_low_freq_rand
robust,C_full,pixel,11,9,6,6.122136235261537,294,blur,6.111346624230032,6.111346624230032,0.0017623931609623046,18,1230,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,14.73666558394087
robust,E_rand,random_sub,11,9,6,6.122136235261537,294,blur,6.119226145313989,6.119226145313989,0.00047533897249572166,17,1212,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,14.73666558394087
robust,E_corr,corrupt_sub,11,9,6,6.122136235261537,294,blur,6.064544020664081,6.333687372092091,0.009407208919289194,12,1213,,6.122136235261537,16.312100114109217,8.845597467822884,8.84558062903275,,,8.21314104121111,14.73666558394087
standard,C_full,pixel,12,5,8,1.4643711393246313,345,fractal_random,1.2323704997773943,1.2443710533916577,0.15843021848561953,14,1182,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,9.270827767536172
standard,E_rand,random_sub,12,5,8,1.4643711393246313,345,fractal_random,1.4618813674741793,1.461889778877717,0.0017002328054623124,14,1168,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,9.270827767536172
standard,E_corr,corrupt_sub,12,5,8,1.4643711393246313,345,fractal_random,1.1353733317235537,1.1381081262327575,0.22466832264449813,19,1179,2.285600156916722,2.2705144685238277,34.00518520025907,12.922480423315642,12.922509150751079,,9.767370294251924,1.4643711393246313,9.270827767536172
robust,C_full,pixel,12,5,7,2.738258810114587,331,blur,2.441548784753164,2.4618124737308453,0.10835718824876414,18,1196,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,6.99914859006145
robust,E_rand,random_sub,12,5,7,2.738258810114587,331,blur,2.7374433182062727,2.7385812596685755,0.0002978140361685492,17,1170,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,6.99914859006145
robust,E_corr,corrupt_sub,12,5,7,2.738258810114587,331,blur,2.108295185735354,2.1111934315345495,0.23005992788273777,15,1190,4.728491458804937,2.738258810114587,22.55831708004884,4.276929779770956,4.276892643942958,,,4.087459934897452,6.99914859006145
standard,C_full,pixel,13,7,7,3.362439550458608,304,blur,3.362439550458608,3.3926686903614227,0.0,4,1222,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,7.799922334867297
standard,E_rand,random_sub,13,7,7,3.362439550458608,304,blur,3.362439550458608,3.389617584074607,0.0,2,1222,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,7.799922334867297
standard,E_corr,corrupt_sub,13,7,7,3.362439550458608,304,blur,3.35342877576451,3.3962750952118097,0.0026798324724883675,3,1222,,3.362439550458608,39.68617796775514,18.39042593250458,18.390450776253477,,10.713849191272221,3.944495035568258,7.799922334867297
robust,C_full,pixel,13,7,5,8.412716292020654,246,fractal_random,8.16764371445691,8.218523796119976,0.029131206741892953,13,1272,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,12.905287414174756
robust,E_rand,random_sub,13,7,5,8.412716292020654,246,fractal_random,8.410311390089232,8.41492469215359,0.00028586509373949815,14,1280,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,12.905287414174756
robust,E_corr,corrupt_sub,13,7,5,8.412716292020654,246,fractal_random,8.297472338721844,8.35556956127835,0.013698780429350434,15,1273,,8.629401509499484,31.600563724220653,15.374673077258691,,,,8.412716292020654,12.905287414174756
standard,C_full,pixel,14,9,6,3.789012615480116,259,blur,2.3574859390216423,2.3574859390216423,0.3778099525480416,17,1268,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,10.467035362139379
standard,E_rand,random_sub,14,9,6,3.789012615480116,259,blur,3.783738343370085,3.792517405559703,0.0013919911716532081,16,1252,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,10.467035362139379
standard,E_corr,corrupt_sub,14,9,6,3.789012615480116,259,blur,3.636466527744577,3.6372185441533356,0.0402601160820388,14,1265,,3.789012615480116,28.143064448937288,10.629506310479854,,,11.860896798657219,4.849257182586785,10.467035362139379
robust,C_full,pixel,14,9,5,7.480732042188097,247,blur,7.480732042188097,7.4988698495559625,0.0,3,1279,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,13.248183550962487
robust,E_rand,random_sub,14,9,5,7.480732042188097,247,blur,7.480732042188097,7.602341526393671,0.0,3,1279,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,13.248183550962487
robust,E_corr,corrupt_sub,14,9,5,7.480732042188097,247,blur,6.898390073103515,7.03794815916142,0.07784558594004233,18,1280,,7.480732042188097,18.43670815837901,7.765283400457678,,,,8.375409382139285,13.248183550962487
standard,C_full,pixel,15,5,8,1.1595185657630382,345,fractal_random,1.069223101469322,1.069223101469322,0.07787323718641442,13,1169,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,4.877504645454076
standard,E_rand,random_sub,15,5,8,1.1595185657630382,345,fractal_random,1.157831223933102,1.1578312239379187,0.001455208980484043,15,1156,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,4.877504645454076
standard,E_corr,corrupt_sub,15,5,8,1.1595185657630382,345,fractal_random,1.1268842784409625,1.1273307432604607,0.028144687187997085,14,1168,2.757150448591857,2.343137604937045,28.579461652778566,14.63405941119661,14.63407723861604,,12.483457369941954,1.1595185657630382,4.877504645454076
robust,C_full,pixel,15,5,7,2.932463451186814,338,blur,2.881883081736665,2.8936620537091775,0.017248422799499206,15,1171,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,11.341262614867828
robust,E_rand,random_sub,15,5,7,2.932463451186814,338,blur,2.930543452396153,2.930543452397313,0.0006547392056612998,17,1168,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,11.341262614867828
robust,E_corr,corrupt_sub,15,5,7,2.932463451186814,338,blur,2.8397182860330883,2.8434882358370444,0.03162704896328383,14,1180,4.255218720819197,2.932463451186814,14.216861303133077,8.480774183653445,8.480773750532286,,,5.415418387993178,11.341262614867828
standard,C_full,pixel,16,7,9,1.948032719252633,392,fractal_random,1.5635178476161773,1.585409983900744,0.19738624913034092,14,1118,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,3.6534348818148
standard,E_rand,random_sub,16,7,9,1.948032719252633,392,fractal_random,1.9462870176075793,1.948716764921424,0.000896135690022426,13,1131,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,3.6534348818148
standard,E_corr,corrupt_sub,16,7,9,1.948032719252633,392,fractal_random,1.7417340679878757,1.7417340679878757,0.10590101964196179,17,1135,2.081593055663813,2.5403290065095425,18.92470268196235,8.131783901897785,8.131788837295526,2.9430213007083035,4.168553658528842,1.948032719252633,3.6534348818148
robust,C_full,pixel,16,7,6,6.296150002992134,292,jpeg,6.2916721225630425,6.325227576157047,0.0007112092988513611,16,1235,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,8.441562214074859
robust,E_rand,random_sub,16,7,6,6.296150002992134,292,jpeg,6.293494272640479,6.295276750492568,0.00042180226811503423,18,1219,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,8.441562214074859
robust,E_corr,corrupt_sub,16,7,6,6.296150002992134,292,jpeg,5.8105171173627586,5.8105171173627586,0.07713172103564664,14,1232,6.296150002992134,6.297228726517449,16.5477350809659,7.24872424545694,,,,9.236622206136587,8.441562214074859
standard,C_full,pixel,17,8,7,2.2558793179234433,306,jpeg,2.2158957053920885,2.2158957053920885,0.017724180639308362,19,1216,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,10.779269721635101
standard,E_rand,random_sub,17,8,7,2.2558793179234433,306,jpeg,2.2541407357635865,2.254140735765337,0.0007706893476274977,18,1218,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,10.779269721635101
standard,E_corr,corrupt_sub,17,8,7,2.2558793179234433,306,jpeg,2.103428262167573,2.130067943059702,0.06757943766965459,17,1210,2.2558793179234433,2.4028383598319176,28.84732435285808,19.091683342141263,,,8.792871589824324,4.1275541201515,10.779269721635101
robust,C_full,pixel,17,8,3,8.68204042330068,156,low_freq_rand,7.153916174528962,7.172263903835239,0.17600980579064923,13,1365,,,25.12349901751111,,,,,10.8835781436654,8.68204042330068
robust,E_rand,random_sub,17,8,3,8.68204042330068,156,low_freq_rand,8.664886166433288,8.664886168039137,0.001975832411624641,19,1348,,,25.12349901751111,,,,,10.8835781436654,8.68204042330068
robust,E_corr,corrupt_sub,17,8,3,8.68204042330068,156,low_freq_rand,8.15314376024988,8.172508363819706,0.06091847506622495,18,1366,,,25.12349901751111,,,,,10.8835781436654,8.68204042330068
standard,C_full,pixel,18,6,6,2.8361868024176253,289,blur,2.789618395912158,2.804382872616934,0.01641937211814516,19,1238,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,11.151547403599423
standard,E_rand,random_sub,18,6,6,2.8361868024176253,289,blur,2.8350667127421048,2.836082497742145,0.0003949280331485171,6,1237,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,11.151547403599423
standard,E_corr,corrupt_sub,18,6,6,2.8361868024176253,289,blur,2.4962434066334613,2.4994689048943366,0.11985931092211172,15,1221,2.8622537519189684,2.8361868024176253,27.815687077898698,10.868738945060214,,,,6.083095209185006,11.151547403599423
robust,C_full,pixel,18,6,5,6.567237388532905,268,blur,6.566940318894786,6.566940318894786,4.523509971449425e-05,17,1258,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,12.459416928528427
robust,E_rand,random_sub,18,6,5,6.567237388532905,268,blur,6.566727520100578,6.5667977510689965,7.763819124573089e-05,16,1258,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,12.459416928528427
robust,E_corr,corrupt_sub,18,6,5,6.567237388532905,268,blur,6.271343725488237,6.331900990627411,0.04505603277891696,14,1245,,6.567237388532905,15.384602769553732,8.001189830495509,8.001176263654596,,,,12.459416928528427
standard,C_full,pixel,19,7,9,1.209834778475553,390,fractal_random,1.0542641654839193,1.0542641654839193,0.12858831285017258,12,1112,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,4.685662822836591
standard,E_rand,random_sub,19,7,9,1.209834778475553,390,fractal_random,1.207660464833062,1.2076606921032134,0.0017971988251410018,17,1120,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,4.685662822836591
standard,E_corr,corrupt_sub,19,7,9,1.209834778475553,390,fractal_random,1.0494502636370946,1.0776789224325565,0.13256728744444773,14,1116,1.3385719266269402,2.1620086164271233,19.938350971777925,8.442173010941266,8.442445808275053,3.8331754695508597,5.958548001444622,1.209834778475553,4.685662822836591
robust,C_full,pixel,19,7,6,5.279730155173277,291,blur,5.276955696896266,5.302230570832344,0.0005254924390959827,18,1236,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,10.725186039897169
robust,E_rand,random_sub,19,7,6,5.279730155173277,291,blur,5.279730155173277,5.315724038243542,0.0,2,1235,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,10.725186039897169
robust,E_corr,corrupt_sub,19,7,6,5.279730155173277,291,blur,4.6644937392813155,4.729939294015408,0.1165280038581384,16,1226,6.330780073261991,5.279730155173277,18.052527977923887,8.080000198391442,,,,7.129354820887551,10.725186039897169
standard,C_full,pixel,20,0,4,0.8442572997104631,185,fractal_random,0.6229612528759545,0.6229612528759545,0.26211919862629773,16,1334,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,15.02338570481027
standard,E_rand,random_sub,20,0,4,0.8442572997104631,185,fractal_random,0.8438571600235232,0.8438571600258316,0.0004739546665183686,17,1323,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,15.02338570481027
standard,E_corr,corrupt_sub,20,0,4,0.8442572997104631,185,fractal_random,0.6696635260813897,0.6726127356139668,0.20680161567918945,17,1323,,13.164320485236907,16.95595731275403,,,,,0.8442572997104631,15.02338570481027
robust,C_full,pixel,20,0,4,4.305799700331887,197,jpeg,4.247055150972514,4.247055150972514,0.013643121707413617,7,1329,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,
robust,E_rand,random_sub,20,0,4,4.305799700331887,197,jpeg,4.305394107027184,4.305407326767754,9.419697452987622e-05,15,1305,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,
robust,E_corr,corrupt_sub,20,0,4,4.305799700331887,197,jpeg,3.6912387615539073,3.6912387615539073,0.1427286407982726,17,1323,4.305799700331887,,15.50349351460847,18.831260448381297,,,,5.4279508242388586,
standard,C_full,pixel,21,9,7,4.614973876858492,309,blur,4.614973876858492,4.6468778618745015,0.0,2,1217,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,8.977740453671787
standard,E_rand,random_sub,21,9,7,4.614973876858492,309,blur,4.614973876858492,4.6516187394497175,0.0,2,1217,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,8.977740453671787
standard,E_corr,corrupt_sub,21,9,7,4.614973876858492,309,blur,4.384282874942837,4.384282874942837,0.049987498969916305,15,1216,,4.614973876858492,30.32825959241497,12.676965525029885,12.676979389750139,,10.569660247016127,6.790412715389086,8.977740453671787
robust,C_full,pixel,21,9,6,7.650079092941366,293,blur,7.650079092941366,7.69829265462836,0.0,2,1233,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,16.90600715046027
robust,E_rand,random_sub,21,9,6,7.650079092941366,293,blur,7.650079092941366,7.706991575393702,0.0,2,1233,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,16.90600715046027
robust,E_corr,corrupt_sub,21,9,6,7.650079092941366,293,blur,7.598778495344759,7.916736437964495,0.006705891138294342,11,1229,,7.650079092941366,22.36262716008706,9.887191863609456,9.887172329893911,,,9.774443845506907,16.90600715046027
standard,C_full,pixel,22,2,6,1.9843329914023717,288,jpeg,1.5949239368066181,1.5949239368066181,0.19624178818926438,17,1217,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,15.864655251174025
standard,E_rand,random_sub,22,2,6,1.9843329914023717,288,jpeg,1.983332199749992,1.9834523364521133,0.0005043466276657935,17,1217,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,15.864655251174025
standard,E_corr,corrupt_sub,22,2,6,1.9843329914023717,288,jpeg,1.9347070422136354,1.9412944709819184,0.025008881777279002,15,1216,1.9843329914023717,3.209936139270193,21.2730671483721,9.337383066478253,,,18.856689685783486,,15.864655251174025
robust,C_full,pixel,22,2,6,4.695850810958755,267,blur,4.695850810958755,4.902020746071985,0.0,12,1252,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,
robust,E_rand,random_sub,22,2,6,4.695850810958755,267,blur,4.692217130014234,4.692217130014235,0.0007738067265767965,21,1250,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,
robust,E_corr,corrupt_sub,22,2,6,4.695850810958755,267,blur,4.350360607719717,4.688247323068585,0.07357350502549269,15,1260,,4.695850810958755,12.070617512341636,5.461113083065627,5.461092583572491,,13.011002336926746,4.835155960485757,
standard,C_full,pixel,23,4,8,0.8824837898693731,343,fractal_random,0.8647348086263464,0.8647348274316831,0.020112529484143774,16,1183,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,3.8332350831913304
standard,E_rand,random_sub,23,4,8,0.8824837898693731,343,fractal_random,0.8813704090995849,0.881370409099585,0.0012616444432969024,21,1183,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,3.8332350831913304
standard,E_corr,corrupt_sub,23,4,8,0.8824837898693731,343,fractal_random,0.7650773840867137,0.7685132260798662,0.13304086390078415,15,1179,1.1989508168994174,1.5819565043372477,22.487504808441916,9.793887171965249,9.79392001614736,,4.337693848031241,0.8824837898693731,3.8332350831913304
robust,C_full,pixel,23,4,6,3.1264508549409933,268,posterize,3.1222381131227137,3.122868724989314,0.0013474517955789468,12,1233,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,6.723699780257213
robust,E_rand,random_sub,23,4,6,3.1264508549409933,268,posterize,3.122839575004963,3.122839575004963,0.001155073309507794,31,1234,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,6.723699780257213
robust,E_corr,corrupt_sub,23,4,6,3.1264508549409933,268,posterize,2.612829346321984,2.612829346321984,0.16428261068210617,20,1240,,,15.324020795109465,10.514528879920492,10.514830388694829,,3.1264508549409933,9.962430441155451,6.723699780257213
standard,C_full,pixel,24,0,5,1.7304430396752197,233,fractal_random,1.5036683612489352,1.5070310270967726,0.13105006823503823,7,1293,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,15.052323107574683
standard,E_rand,random_sub,24,0,5,1.7304430396752197,233,fractal_random,1.7298241176367777,1.7317738194663403,0.00035766680800901264,13,1287,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,15.052323107574683
standard,E_corr,corrupt_sub,24,0,5,1.7304430396752197,233,fractal_random,1.2551592896873038,1.2629859605658202,0.2746601529728018,17,1271,2.8875568018629805,5.289597883721845,21.94769189635743,,,,,1.7304430396752197,15.052323107574683
robust,C_full,pixel,24,0,6,3.831773875202865,291,blur,3.8244636736018514,3.8244636736018514,0.0019077852292697115,17,1216,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,12.885436482445112
robust,E_rand,random_sub,24,0,6,3.831773875202865,291,blur,3.831773875202865,3.8607788224758366,0.0,4,1235,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,12.885436482445112
robust,E_corr,corrupt_sub,24,0,6,3.831773875202865,291,blur,3.7334849218092843,3.7543951851960964,0.025651031766162607,15,1216,5.078975139287113,3.831773875202865,19.425676784214993,8.62291458811174,,,,7.22546577623972,12.885436482445112
standard,C_full,pixel,25,9,7,3.037630273373352,303,blur,2.2226258057453165,2.2226258057453165,0.2683027209637847,12,1206,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,8.154854148289187
standard,E_rand,random_sub,25,9,7,3.037630273373352,303,blur,3.037547892868764,3.037547892868764,2.7119990642150237e-05,14,1209,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,8.154854148289187
standard,E_corr,corrupt_sub,25,9,7,3.037630273373352,303,blur,1.9503646353252893,1.9566994140786085,0.35793218403786564,21,1210,3.4545667306780525,3.037630273373352,24.80747281914687,11.86419340549268,,,9.454858562738346,3.47006908654563,8.154854148289187
robust,C_full,pixel,25,9,7,5.591684334526173,339,blur,5.580136571282741,5.62601075023987,0.002065167229153099,18,1188,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,11.886212389303067
robust,E_rand,random_sub,25,9,7,5.591684334526173,339,blur,5.586754811233186,5.586808709738859,0.0008815811118930369,15,1173,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,11.886212389303067
robust,E_corr,corrupt_sub,25,9,7,5.591684334526173,339,blur,5.470776978073526,5.786076925921115,0.021622707795949332,14,1180,6.923459206214331,5.591684334526173,15.12683634896882,7.556696519702518,7.55669578128677,,,8.126148404624743,11.886212389303067
standard,C_full,pixel,26,6,7,2.935678153083933,339,blur,2.935678153083933,2.9398906833287355,0.0,2,1187,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,7.351977728646536
standard,E_rand,random_sub,26,6,7,2.935678153083933,339,blur,2.9328397980921452,2.9336537709494035,0.0009668481501645351,11,1187,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,7.351977728646536
standard,E_corr,corrupt_sub,26,6,7,2.935678153083933,339,blur,2.924300135801226,2.936028983222868,0.0038757713514181768,11,1164,3.8979909169731304,2.935678153083933,31.16124311327333,12.412011320619339,12.41205503208803,,,7.908742132827191,7.351977728646536
robust,C_full,pixel,26,6,6,4.258528666031641,314,blur,4.255865757748624,4.277342625365114,0.0006253118135044051,17,1213,5.6212954215933895,4.258528666031641,20.479090586981673,8.545209808060287,8.545218350995263,,,,12.589765662622847
robust,E_rand,random_sub,26,6,6,4.258528666031641,314,blur,4.25817721546948,4.25817721546948,8.252863599665315e-05,18,1207,5.6212954215933895,4.258528666031641,20.479090586981673,8.545209808060287,8.545218350995263,,,,12.589765662622847
robust,E_corr,corrupt_sub,26,6,6,4.258528666031641,314,blur,3.9616632853288483,3.9616632853288483,0.06971078604466217,17,1211,5.6212954215933895,4.258528666031641,20.479090586981673,8.545209808060287,8.545218350995263,,,,12.589765662622847
standard,C_full,pixel,27,6,8,1.5960511291719335,357,blur,1.4899768796427526,1.4899768796427526,0.06646043324703171,18,1169,1.9713716206452097,1.5960511291719335,31.824051094086826,12.52637108352818,12.5263404529058,,4.9562476125513015,6.13959891376872,7.657237122224623
standard,E_rand,random_sub,27,6,8,1.5960511291719335,357,blur,1.5942813483183838,1.5942813483183838,0.0011088497236726564,16,1147,1.9713716206452097,1.5960511291719335,31.824051094086826,12.52637108352818,12.5263404529058,,4.9562476125513015,6.13959891376872,7.657237122224623
standard,E_corr,corrupt_sub,27,6,8,1.5960511291719335,357,blur,1.4660721720895626,1.5044848509828983,0.0814378403715718,14,1146,1.9713716206452097,1.5960511291719335,31.824051094086826,12.52637108352818,12.5263404529058,,4.9562476125513015,6.13959891376872,7.657237122224623
robust,C_full,pixel,27,6,8,3.0562376226106167,380,blur,3.0400786266237003,3.055419959819304,0.005287218463436587,18,1147,4.487178567144944,3.0562376226106167,17.71486066844073,8.647446347693656,8.647518277977538,5.9832260531825145,3.220053396414264,,11.472813824699937
robust,E_rand,random_sub,27,6,8,3.0562376226106167,380,blur,3.053225915325094,3.054101556677509,0.0009854296875484224,21,1146,4.487178567144944,3.0562376226106167,17.71486066844073,8.647446347693656,8.647518277977538,5.9832260531825145,3.220053396414264,,11.472813824699937
robust,E_corr,corrupt_sub,27,6,8,3.0562376226106167,380,blur,2.1296890373818185,2.1588595855269928,0.3031664090429418,15,1147,4.487178567144944,3.0562376226106167,17.71486066844073,8.647446347693656,8.647518277977538,5.9832260531825145,3.220053396414264,,11.472813824699937
standard,C_full,pixel,28,5,8,1.1033672124106777,345,blur,1.10003826595797,1.1084472319329817,0.0030170793687394003,18,1182,1.742983283127039,1.1033672124106777,19.573017480998814,6.101850479008992,6.101752709670522,,10.853239406031946,1.4760962454417397,3.8008309156796387
standard,E_rand,random_sub,28,5,8,1.1033672124106777,345,blur,1.103293172116923,1.1033640108045446,6.710394592287974e-05,13,1160,1.742983283127039,1.1033672124106777,19.573017480998814,6.101850479008992,6.101752709670522,,10.853239406031946,1.4760962454417397,3.8008309156796387
standard,E_corr,corrupt_sub,28,5,8,1.1033672124106777,345,blur,1.0958004747103705,1.1101741203987987,0.006857859845023994,13,1157,1.742983283127039,1.1033672124106777,19.573017480998814,6.101850479008992,6.101752709670522,,10.853239406031946,1.4760962454417397,3.8008309156796387
robust,C_full,pixel,28,5,7,2.837278024581266,338,blur,2.83596207126536,2.8518464542501136,0.0004638083770799794,17,1189,4.795800525220039,2.837278024581266,15.113666896171054,3.3290697069882484,3.3291204596629704,,,6.595028969695481,10.639357316156165
robust,E_rand,random_sub,28,5,7,2.837278024581266,338,blur,2.836961589799557,2.8750849837725645,0.00011152759051723996,13,1189,4.795800525220039,2.837278024581266,15.113666896171054,3.3290697069882484,3.3291204596629704,,,6.595028969695481,10.639357316156165
robust,E_corr,corrupt_sub,28,5,7,2.837278024581266,338,blur,2.7606445039091816,2.8050211637912064,0.02700952110020804,13,1189,4.795800525220039,2.837278024581266,15.113666896171054,3.3290697069882484,3.3291204596629704,,,6.595028969695481,10.639357316156165
standard,C_full,pixel,29,4,8,1.9522899437971226,355,blur,1.9398757606210464,1.9398757606210464,0.006358780474959146,18,1146,2.7110758091113745,1.9522899437971226,23.917799803835223,6.204219798061504,6.204219657642015,,6.720607127354271,4.597480946570428,6.621178829847653
standard,E_rand,random_sub,29,4,8,1.9522899437971226,355,blur,1.9515013405797774,1.9515013405797774,0.0004039375502858944,19,1157,2.7110758091113745,1.9522899437971226,23.917799803835223,6.204219798061504,6.204219657642015,,6.720607127354271,4.597480946570428,6.621178829847653
standard,E_corr,corrupt_sub,29,4,8,1.9522899437971226,355,blur,1.9187247592706282,1.9786588907629572,0.017192725206180946,14,1154,2.7110758091113745,1.9522899437971226,23.917799803835223,6.204219798061504,6.204219657642015,,6.720607127354271,4.597480946570428,6.621178829847653
robust,C_full,pixel,29,4,8,2.097368445801462,358,jpeg,2.0776236986077157,2.0776236986077157,0.009414057522068415,15,1150,2.097368445801462,,8.882546022121343,6.1106519889248485,6.110614556490148,2.1777040040874778,9.393661464957837,6.964001909389308,5.692331694295575
robust,E_rand,random_sub,29,4,8,2.097368445801462,358,jpeg,2.095550386339138,2.095932689182195,0.0008668288425733994,14,1166,2.097368445801462,,8.882546022121343,6.1106519889248485,6.110614556490148,2.1777040040874778,9.393661464957837,6.964001909389308,5.692331694295575
robust,E_corr,corrupt_sub,29,4,8,2.097368445801462,358,jpeg,1.5861638348959013,1.5975371621904324,0.2437361980575689,16,1165,2.097368445801462,,8.882546022121343,6.1106519889248485,6.110614556490148,2.1777040040874778,9.393661464957837,6.964001909389308,5.692331694295575
standard,C_full,pixel,30,5,8,1.5180043435521093,346,fractal_random,1.3751650020646173,1.4125482122003068,0.09409679365821175,16,1181,2.5601720858234582,1.8228443368742675,31.09204201080421,12.588580037115673,12.588528944709331,,8.633637470372069,1.5180043435521093,8.983813201040345
standard,E_rand,random_sub,30,5,8,1.5180043435521093,346,fractal_random,1.5150895576956636,1.5151405398697486,0.001920143291306545,14,1169,2.5601720858234582,1.8228443368742675,31.09204201080421,12.588580037115673,12.588528944709331,,8.633637470372069,1.5180043435521093,8.983813201040345
standard,E_corr,corrupt_sub,30,5,8,1.5180043435521093,346,fractal_random,1.3101136703675549,1.3349332029119438,0.13694998572803363,17,1165,2.5601720858234582,1.8228443368742675,31.09204201080421,12.588580037115673,12.588528944709331,,8.633637470372069,1.5180043435521093,8.983813201040345
