model,arm,image_idx,y_true,k_total,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_sharpen,p1_saturation,p1_gamma
robust,E_full_k14_lam28,61,2,14,2.3476335973510016,356,blur,2.1561675999073358,2.290529967984553,0.08155701880383305,10,1148,3.7674295133087594,2.3476335973510016,5.499012670450797,6.370771535739366,,4.908055928809251,7.758027956033423,3.2737045729398915,,,16.885962802305613
standard,E_sep_k14,62,6,14,1.624124499556071,311,blur,1.6222258836165255,1.6428672717542339,0.001169008866047216,12,1194,2.3428873237677896,1.624124499556071,23.168717889369614,10.19971605802465,,,13.029984060224068,5.438149373919036,,,17.14826986316296
standard,E_full_k14,62,6,14,1.624124499556071,311,blur,1.5938721686175894,1.5938721686175894,0.018626854620289686,12,1216,2.3428873237677896,1.624124499556071,23.168717889369614,10.19971605802465,,,13.029984060224068,5.438149373919036,,,17.14826986316296
standard,E_full_k14_lam28,62,6,14,1.624124499556071,311,blur,1.5903332140439195,1.6618919302352388,0.020805846794003737,11,1204,2.3428873237677896,1.624124499556071,23.168717889369614,10.19971605802465,,,13.029984060224068,5.438149373919036,,,17.14826986316296
robust,E_sep_k14,62,6,14,2.1085009006447306,408,jpeg,1.3951625603645903,1.4199361047818042,0.3383154069614189,18,1119,2.1085009006447306,2.298331679077771,9.797282801435902,5.609055090966386,5.609055402992519,,6.2511888288734,10.937374339770809,,9.804950531859648,7.872213519070959
robust,E_full_k14,62,6,14,2.1085009006447306,408,jpeg,1.4196615033102806,1.423988850281589,0.32669627844304877,17,1114,2.1085009006447306,2.298331679077771,9.797282801435902,5.609055090966386,5.609055402992519,,6.2511888288734,10.937374339770809,,9.804950531859648,7.872213519070959
robust,E_full_k14_lam28,62,6,14,2.1085009006447306,408,jpeg,1.5371079501879368,1.5953537675361098,0.27099488090428375,10,1096,2.1085009006447306,2.298331679077771,9.797282801435902,5.609055090966386,5.609055402992519,,6.2511888288734,10.937374339770809,,9.804950531859648,7.872213519070959
standard,E_sep_k14,63,8,14,1.1220169357602865,308,jpeg,0.8914968150285186,0.8914968150285186,0.20545155191937084,15,1194,1.1220169357602865,2.4691364847713992,21.15713245843898,10.823321084121126,,,7.167151555206937,3.775813949372187,,,24.248750140558826
standard,E_full_k14,63,8,14,1.1220169357602865,308,jpeg,0.9384502693264984,0.9432031536914369,0.16360418509137922,15,1194,1.1220169357602865,2.4691364847713992,21.15713245843898,10.823321084121126,,,7.167151555206937,3.775813949372187,,,24.248750140558826
standard,E_full_k14_lam28,63,8,14,1.1220169357602865,308,jpeg,1.06970336658831,1.0856736213752438,0.04662458070343515,11,1207,1.1220169357602865,2.4691364847713992,21.15713245843898,10.823321084121126,,,7.167151555206937,3.775813949372187,,,24.248750140558826
robust,E_sep_k14,63,8,14,6.768037907187062,155,fractal_random,4.366374826793365,4.370106959827491,0.3548536685711145,24,1372,,,16.44401377074999,,,,,6.768037907187062,,,22.830993613757048
robust,E_full_k14,63,8,14,6.768037907187062,155,fractal_random,4.663403173779983,4.672328696561479,0.31096674727133866,21,1358,,,16.44401377074999,,,,,6.768037907187062,,,22.830993613757048
robust,E_full_k14_lam28,63,8,14,6.768037907187062,155,fractal_random,4.611881315751359,4.672700312242995,0.31857927230963856,16,1348,,,16.44401377074999,,,,,6.768037907187062,,,22.830993613757048
standard,E_sep_k14,64,8,14,2.1923049815776694,261,blur,1.5337074231947063,1.5882119265517387,0.30041329282069607,20,1266,2.6967580734500345,2.1923049815776694,27.889567527865008,8.911313106944919,,,8.676425944732781,3.795049614442596,,,
standard,E_full_k14,64,8,14,2.1923049815776694,261,blur,1.8751125882181767,1.8897125153622487,0.1446844285010147,14,1241,2.6967580734500345,2.1923049815776694,27.889567527865008,8.911313106944919,,,8.676425944732781,3.795049614442596,,,
standard,E_full_k14_lam28,64,8,14,2.1923049815776694,261,blur,1.6501045403443164,1.6501045403443164,0.24731980531429715,18,1265,2.6967580734500345,2.1923049815776694,27.889567527865008,8.911313106944919,,,8.676425944732781,3.795049614442596,,,
robust,E_sep_k14,64,8,14,7.758021574264964,156,fractal_random,5.263209455784778,5.263209455784778,0.32157839400138016,20,1367,,,22.791148772580396,,,,,7.758021574264964,,,20.843206638167455
robust,E_full_k14,64,8,14,7.758021574264964,156,fractal_random,5.090029806772688,5.090029806772688,0.34390105028098683,19,1371,,,22.791148772580396,,,,,7.758021574264964,,,20.843206638167455
robust,E_full_k14_lam28,64,8,14,7.758021574264964,156,fractal_random,7.6687960330955605,7.6687960330955605,0.011501068966524123,4,1370,,,22.791148772580396,,,,,7.758021574264964,,,20.843206638167455
standard,E_sep_k14,65,0,14,1.0174333661435748,187,fractal_random,0.9435074027070259,0.9451578000547083,0.07265926781697156,17,1335,,7.916898796156108,17.30940982628827,,13.175691906432208,,,1.0174333661435748,,,
standard,E_full_k14,65,0,14,1.0174333661435748,187,fractal_random,0.9530542996638818,0.9556323287632507,0.0632759536122862,18,1327,,7.916898796156108,17.30940982628827,,13.175691906432208,,,1.0174333661435748,,,
standard,E_full_k14_lam28,65,0,14,1.0174333661435748,187,fractal_random,0.924356728133479,0.924356728133479,0.09148180225589468,14,1340,,7.916898796156108,17.30940982628827,,13.175691906432208,,,1.0174333661435748,,,
robust,E_sep_k14,65,0,14,4.375394020671614,356,blur,2.9640078833652046,2.9742691597223945,0.32257349409865593,17,1150,5.897324526335302,4.375394020671614,12.043624358291607,8.468207552876956,8.468145995939615,,10.22184865564322,5.620219190882608,,,10.757511552892838
robust,E_full_k14,65,0,14,4.375394020671614,356,blur,3.6331636614422402,3.6331636614422402,0.1696373756792406,13,1159,5.897324526335302,4.375394020671614,12.043624358291607,8.468207552876956,8.468145995939615,,10.22184865564322,5.620219190882608,,,10.757511552892838
robust,E_full_k14_lam28,65,0,14,4.375394020671614,356,blur,3.0344545117270947,3.0790533666548936,0.30647285766932775,16,1171,5.897324526335302,4.375394020671614,12.043624358291607,8.468207552876956,8.468145995939615,,10.22184865564322,5.620219190882608,,,10.757511552892838
standard,E_sep_k14,66,2,14,3.457068252215895,198,blur,3.457068252215895,3.6483808648921103,0.0,3,1328,,3.457068252215895,26.52357736779291,8.601490358900834,,,15.016834045445112,,,,
standard,E_full_k14,66,2,14,3.457068252215895,198,blur,3.4534418817701034,3.4712415956212435,0.0010489727657147327,4,1328,,3.457068252215895,26.52357736779291,8.601490358900834,,,15.016834045445112,,,,
standard,E_full_k14_lam28,66,2,14,3.457068252215895,198,blur,3.456787243758324,3.635041644377397,8.128519226969908e-05,11,1312,,3.457068252215895,26.52357736779291,8.601490358900834,,,15.016834045445112,,,,
robust,E_sep_k14,66,2,14,5.2253185387021635,224,blur,4.9442267898696075,4.997199505618529,0.053794184364188445,5,1302,,5.2253185387021635,18.84800750631734,8.008637409931188,,,,,,,19.53819614492179
robust,E_full_k14,66,2,14,5.2253185387021635,224,blur,4.9536330385036305,5.103440642663346,0.05199405513486892,15,1300,,5.2253185387021635,18.84800750631734,8.008637409931188,,,,,,,19.53819614492179
robust,E_full_k14_lam28,66,2,14,5.2253185387021635,224,blur,5.096601319985305,5.0971783225255995,0.024633372638145214,12,1284,,5.2253185387021635,18.84800750631734,8.008637409931188,,,,,,,19.53819614492179
standard,E_sep_k14,67,9,14,2.652735050497357,350,blur,1.2550605895089797,1.2648662139239444,0.5268805343851922,19,1164,3.483785106297984,2.652735050497357,23.36589979616059,9.960304863271565,,,10.207335465469331,2.8960279958897117,13.067093948448084,,21.936064020608793
standard,E_full_k14,67,9,14,2.652735050497357,350,blur,1.308821887158718,1.326348370752756,0.506614169057958,17,1171,3.483785106297984,2.652735050497357,23.36589979616059,9.960304863271565,,,10.207335465469331,2.8960279958897117,13.067093948448084,,21.936064020608793
standard,E_full_k14_lam28,67,9,14,2.652735050497357,350,blur,1.7519676012806924,1.7591161553747447,0.3395617851273089,14,1157,3.483785106297984,2.652735050497357,23.36589979616059,9.960304863271565,,,10.207335465469331,2.8960279958897117,13.067093948448084,,21.936064020608793
robust,E_sep_k14,67,9,14,5.424676617638683,292,inversion,4.674296857772745,4.715312417375856,0.13832709537487084,18,1235,5.451665503045786,6.00277012068946,12.914489365078634,5.424692941596279,5.424676617638683,,,8.028418837233481,,,
robust,E_full_k14,67,9,14,5.424676617638683,292,inversion,4.599605135915308,4.640359919649716,0.15209597546157913,14,1214,5.451665503045786,6.00277012068946,12.914489365078634,5.424692941596279,5.424676617638683,,,8.028418837233481,,,
robust,E_full_k14_lam28,67,9,14,5.424676617638683,292,inversion,5.361513108826124,5.404561647847065,0.0116437371782088,3,1234,5.451665503045786,6.00277012068946,12.914489365078634,5.424692941596279,5.424676617638683,,,8.028418837233481,,,
standard,E_sep_k14,68,3,14,3.1451930307012215,169,blur,3.145165946503072,3.146217038030093,8.611299174704212e-06,15,1357,,3.1451930307012215,,12.849499081247979,,,12.608602191591801,3.5591452559048746,,,
standard,E_full_k14,68,3,14,3.1451930307012215,169,blur,3.145001636857301,3.1450481589906722,6.085281318265176e-05,8,1357,,3.1451930307012215,,12.849499081247979,,,12.608602191591801,3.5591452559048746,,,
standard,E_full_k14_lam28,68,3,14,3.1451930307012215,169,blur,1.6071178870342078,1.712540493675451,0.4890240848982485,13,1339,,3.1451930307012215,,12.849499081247979,,,12.608602191591801,3.5591452559048746,,,
robust,E_sep_k14,68,3,14,7.689995062547485,158,blur,3.679379414075323,3.7010083436129015,0.521536830108647,22,1342,,7.689995062547485,,8.346395382199265,,,,8.548083731173199,,,
robust,E_full_k14,68,3,14,7.689995062547485,158,blur,6.722063728797499,6.722063728797499,0.12586891485328688,24,1368,,7.689995062547485,,8.346395382199265,,,,8.548083731173199,,,
robust,E_full_k14_lam28,68,3,14,7.689995062547485,158,blur,4.15372356263911,4.192505160598732,0.4598535462176103,17,1369,,7.689995062547485,,8.346395382199265,,,,8.548083731173199,,,
standard,E_sep_k14,69,8,12,2.078455915156274,261,blur,1.909339520350465,1.9143533674635116,0.08136636123604928,15,1259,2.889063961700085,2.078455915156274,15.556166982834121,20.95194480514879,,,6.814964296992668,3.2567730020889916,,,
standard,E_full_k14,69,8,12,2.078455915156274,261,blur,1.9552403971868515,2.0203446809065504,0.059282237872318816,18,1266,2.889063961700085,2.078455915156274,15.556166982834121,20.95194480514879,,,6.814964296992668,3.2567730020889916,,,
standard,E_full_k14_lam28,69,8,12,2.078455915156274,261,blur,2.0209043787713172,2.0641276850139225,0.02768956318259434,13,1266,2.889063961700085,2.078455915156274,15.556166982834121,20.95194480514879,,,6.814964296992668,3.2567730020889916,,,
robust,E_sep_k14,69,8,12,7.714868378695331,178,posterize,5.198610292533172,5.3284066737588756,0.32615696893946045,22,1346,,11.768279351356504,11.207699523907168,,,,7.714868378695331,8.539405324990613,,,
robust,E_full_k14,69,8,12,7.714868378695331,178,posterize,6.245775493085312,6.285312880109142,0.190423583851013,20,1341,,11.768279351356504,11.207699523907168,,,,7.714868378695331,8.539405324990613,,,
robust,E_full_k14_lam28,69,8,12,7.714868378695331,178,posterize,5.0804904824966615,5.143053796360121,0.34146763974269795,14,1326,,11.768279351356504,11.207699523907168,,,,7.714868378695331,8.539405324990613,,,
standard,E_sep_k14,70,8,14,1.9251350654827721,256,fractal_random,1.4917628483268481,1.508375911662488,0.22511262971943524,18,1244,4.548931856039923,1.960402229210408,20.911464241802236,13.185625472129463,,,10.94203178351987,1.9251350654827721,,,
standard,E_full_k14,70,8,14,1.9251350654827721,256,fractal_random,1.4429103859733863,1.4821743521511663,0.25048875175335134,17,1247,4.548931856039923,1.960402229210408,20.911464241802236,13.185625472129463,,,10.94203178351987,1.9251350654827721,,,
standard,E_full_k14_lam28,70,8,14,1.9251350654827721,256,fractal_random,1.2544886025909308,1.2589021998791001,0.3483633304054234,15,1257,4.548931856039923,1.960402229210408,20.911464241802236,13.185625472129463,,,10.94203178351987,1.9251350654827721,,,
robust,E_sep_k14,70,8,14,7.386430937398477,157,fractal_random,4.986776453545315,5.017028653187715,0.32487333926096756,21,1356,,,12.565285814558488,,,,,7.386430937398477,,,23.247669931756455
robust,E_full_k14,70,8,14,7.386430937398477,157,fractal_random,4.8065183380197585,4.811183244662838,0.34927729254412704,23,1368,,,12.565285814558488,,,,,7.386430937398477,,,23.247669931756455
robust,E_full_k14_lam28,70,8,14,7.386430937398477,157,fractal_random,4.895015616625923,4.895015616625923,0.3372962316831785,18,1344,,,12.565285814558488,,,,,7.386430937398477,,,23.247669931756455
standard,E_sep_k14,71,1,14,1.601308810410511,328,fractal_random,1.0355030661376543,1.0395313050017514,0.3533395561146054,18,1178,2.454028944084568,2.877158765091783,19.247080990569575,10.17340952400959,10.173431197401358,9.192830171080832,,1.601308810410511,,,
standard,E_full_k14,71,1,14,1.601308810410511,328,fractal_random,1.0791618183954972,1.085381770207563,0.3260751384245219,17,1192,2.454028944084568,2.877158765091783,19.247080990569575,10.17340952400959,10.173431197401358,9.192830171080832,,1.601308810410511,,,
standard,E_full_k14_lam28,71,1,14,1.601308810410511,328,fractal_random,1.0498502137204502,1.0525353236026818,0.34437991791769956,14,1186,2.454028944084568,2.877158765091783,19.247080990569575,10.17340952400959,10.173431197401358,9.192830171080832,,1.601308810410511,,,
robust,E_sep_k14,71,1,14,6.0689120179401055,270,jpeg,4.191289016225772,4.191289016225772,0.3093837900704369,16,1257,6.0689120179401055,6.4465130070734435,12.225121918355306,9.09663708243283,9.096278566744353,,,,,,
robust,E_full_k14,71,1,14,6.0689120179401055,270,jpeg,5.235239959087294,5.832025950471237,0.1373676297149179,15,1234,6.0689120179401055,6.4465130070734435,12.225121918355306,9.09663708243283,9.096278566744353,,,,,,
robust,E_full_k14_lam28,71,1,14,6.0689120179401055,270,jpeg,4.539393324760115,4.539393324760115,0.25202518814882,17,1234,6.0689120179401055,6.4465130070734435,12.225121918355306,9.09663708243283,9.096278566744353,,,,,,
standard,E_sep_k14,72,1,14,3.011224642698604,315,blur,3.0091434542873636,3.043527622525208,0.0006911435240431826,4,1211,3.29044594002347,3.011224642698604,28.44442358746255,9.894762476061434,9.89478872843693,,19.563272729252898,4.950553555170203,,,
standard,E_full_k14,72,1,14,3.011224642698604,315,blur,2.643056789054304,2.6567125024800284,0.12226515698090017,16,1206,3.29044594002347,3.011224642698604,28.44442358746255,9.894762476061434,9.89478872843693,,19.563272729252898,4.950553555170203,,,
standard,E_full_k14_lam28,72,1,14,3.011224642698604,315,blur,2.9763298872613677,3.216086670209433,0.01158822724231038,12,1212,3.29044594002347,3.011224642698604,28.44442358746255,9.894762476061434,9.89478872843693,,19.563272729252898,4.950553555170203,,,
robust,E_sep_k14,72,1,14,3.5964961555672645,338,blur,3.4310030916369536,3.4445125498353617,0.04601508156046067,13,1173,6.901792158517097,3.5964961555672645,18.26256092851157,7.240346076416815,7.24034783329637,,,6.946320626935705,,,20.703820731240747
robust,E_full_k14,72,1,14,3.5964961555672645,338,blur,3.493828252413801,3.7236848490657986,0.028546646155741522,14,1189,6.901792158517097,3.5964961555672645,18.26256092851157,7.240346076416815,7.24034783329637,,,6.946320626935705,,,20.703820731240747
robust,E_full_k14_lam28,72,1,14,3.5964961555672645,338,blur,3.586294650706466,3.624063131652262,0.0028365120994239884,10,1175,6.901792158517097,3.5964961555672645,18.26256092851157,7.240346076416815,7.24034783329637,,,6.946320626935705,,,20.703820731240747
standard,E_sep_k14,73,7,12,1.8816292150779512,258,jpeg,1.7917243863919454,1.8001581670826026,0.04778031078895704,17,1246,1.8816292150779512,2.31844137274427,15.884091964539452,14.18850537720522,,,5.403964695628274,2.3724037876886213,,,
standard,E_full_k14,73,7,12,1.8816292150779512,258,jpeg,1.765746509417389,1.785981752426866,0.061586366076783895,14,1265,1.8816292150779512,2.31844137274427,15.884091964539452,14.18850537720522,,,5.403964695628274,2.3724037876886213,,,
standard,E_full_k14_lam28,73,7,12,1.8816292150779512,258,jpeg,1.880267757164991,1.880267757164991,0.0007235527074359124,2,1268,1.8816292150779512,2.31844137274427,15.884091964539452,14.18850537720522,,,5.403964695628274,2.3724037876886213,,,
robust,E_sep_k14,73,7,12,6.0318361368565,202,blur,5.905413115488162,5.90575012467286,0.02095929307426823,15,1324,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,,,
robust,E_full_k14,73,7,12,6.0318361368565,202,blur,6.01498614475161,6.015153119328556,0.002793509591868798,17,1324,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,,,
robust,E_full_k14_lam28,73,7,12,6.0318361368565,202,blur,6.020295433370889,6.020295433370889,0.0019132985750545885,2,1324,,6.0318361368565,11.975401644336191,11.376946330057521,,,,7.536696918919308,,,
standard,E_sep_k14,74,2,14,1.3640121431198244,311,blur,1.047575249344968,1.047575249344968,0.23198979229839486,17,1201,2.0501344206595657,1.3640121431198244,14.952904246901575,13.824914894088957,,,7.999130489157882,5.466555959781445,2.9769124776743046,,
