model,arm,phase1_type,phase3_cfg,image_idx,y_true,phase1_l2_uniform,phase1_l2,phase1_queries,winning_corruption,jpeg_l2,blur_l2,fractal_l2,best_l2,final_l2,IR_phase3,IR_total,n_gens,queries_phase3
robust,A,uniform,lam28_xi1.0_tau3,55,6,8.087734969988396,8.087734969988396,27,,,,,8.087734969988396,8.09136893676713,0.0,0.0,13,1499
robust,B,uniform,lam14_xi0.75_tau3,55,6,8.087734969988396,8.087734969988396,27,,,,,7.9081388341131245,7.9081388341131245,0.022205986786375826,0.022205986786375826,15,1473
robust,C,corruption,lam28_xi1.0_tau3,55,6,8.087734969988396,4.555239127304953,118,blur,5.3954061639066735,4.555239127304953,,4.541173566359065,4.541173566359065,0.003087776635385817,0.43851108088849994,20,1408
robust,D,corruption,lam14_xi0.75_tau3,55,6,8.087734969988396,4.555239127304953,118,blur,5.3954061639066735,4.555239127304953,,4.53296792657265,4.53296792657265,0.0048891397597120596,0.4395256591130417,26,1397
standard,A,uniform,lam28_xi1.0_tau3,56,2,7.894106362395978,7.894106362395978,29,,,,,1.699283916252223,1.699283916252223,0.784740179794529,0.784740179794529,23,1498
standard,B,uniform,lam14_xi0.75_tau3,56,2,7.894106362395978,7.894106362395978,29,,,,,2.576492873133761,2.576492873133761,0.6736181709677703,0.6736181709677703,29,1481
standard,C,corruption,lam28_xi1.0_tau3,56,2,7.894106362395978,3.102315589173035,132,jpeg,3.102315589173035,5.034391484114737,3.3461092582024823,2.06163314280963,2.06163314280963,0.33545344322652015,0.7388389453896471,21,1395
standard,D,corruption,lam14_xi0.75_tau3,56,2,7.894106362395978,3.102315589173035,132,jpeg,3.102315589173035,5.034391484114737,3.3461092582024823,2.144282540905093,2.1558651356142144,0.30881224708776933,0.7283691855078741,24,1395
robust,C,corruption,lam28_xi1.0_tau3,56,2,,5.668682266491961,91,blur,,5.668682266491961,5.705821303558315,2.906270661141968,2.9101043741840003,0.487311067279045,,18,1435
robust,D,corruption,lam14_xi0.75_tau3,56,2,,5.668682266491961,91,blur,,5.668682266491961,5.705821303558315,4.05014353322883,4.054742323397018,0.2855229235250041,,16,1435
standard,A,uniform,lam28_xi1.0_tau3,57,1,2.540508895214248,2.540508895214248,27,,,,,1.1867494355110273,1.188682675693359,0.5328694035487935,0.5328694035487935,22,1477
standard,B,uniform,lam14_xi0.75_tau3,57,1,2.540508895214248,2.540508895214248,27,,,,,1.8510303418828464,1.8642787424621945,0.27139387491625216,0.27139387491625216,23,1500
standard,C,corruption,lam28_xi1.0_tau3,57,1,2.540508895214248,1.9356154225298015,130,fractal,2.7046689455169517,2.1773378537775274,1.9356154225298015,1.9356154225298015,1.9445495249836298,0.0,0.23809933270610897,2,1396
standard,D,corruption,lam14_xi0.75_tau3,57,1,2.540508895214248,1.9356154225298015,130,fractal,2.7046689455169517,2.1773378537775274,1.9356154225298015,1.172083520978191,1.172083520978191,0.3944646713724223,0.5386422290486229,24,1387
robust,A,uniform,lam28_xi1.0_tau3,57,1,5.806177346889941,5.806177346889941,27,,,,,5.527443303741113,5.527443303741113,0.04800646389110567,0.04800646389110567,15,1473
robust,B,uniform,lam14_xi0.75_tau3,57,1,5.806177346889941,5.806177346889941,27,,,,,5.775592563581255,5.780863274895946,0.005267628162454989,0.005267628162454989,5,1499
robust,C,corruption,lam28_xi1.0_tau3,57,1,5.806177346889941,3.9395490465859324,140,blur,4.319777732178715,3.9395490465859324,5.80584975520115,3.9034708870428485,3.9034708870428485,0.0091579414588961,0.3277038137435245,19,1380
robust,D,corruption,lam14_xi0.75_tau3,57,1,5.806177346889941,3.9395490465859324,140,blur,4.319777732178715,3.9395490465859324,5.80584975520115,3.9081787520885305,3.9081787520885305,0.007962915076431869,0.3268929764637773,25,1386
standard,A,uniform,lam28_xi1.0_tau3,58,2,5.765192473166715,5.765192473166715,27,,,,,3.3902852303831996,3.4092930044161163,0.4119389341877465,0.4119389341877465,21,1500
standard,B,uniform,lam14_xi0.75_tau3,58,2,5.765192473166715,5.765192473166715,27,,,,,3.1649577558305677,3.1689232493419697,0.4510230542065295,0.4510230542065295,13,1499
standard,C,corruption,lam28_xi1.0_tau3,58,2,5.765192473166715,3.0197970081709093,132,fractal,4.983636412789896,4.022984751054653,3.0197970081709093,2.527404053843378,2.530785525890438,0.16305498448909775,0.5616097700802136,18,1376
standard,D,corruption,lam14_xi0.75_tau3,58,2,5.765192473166715,3.0197970081709093,132,fractal,4.983636412789896,4.022984751054653,3.0197970081709093,3.0197970081709093,3.033776817329851,0.0,0.4762018749198515,2,1394
robust,C,corruption,lam28_xi1.0_tau3,58,2,,7.038991865372175,143,jpeg,7.038991865372175,7.2803405578818845,9.549107861098095,6.979923525604994,6.988975932794576,0.008391590855185376,,12,1358
robust,D,corruption,lam14_xi0.75_tau3,58,2,,7.038991865372175,143,jpeg,7.038991865372175,7.2803405578818845,9.549107861098095,6.920461142207631,6.933539435683436,0.0168391618333369,,7,1383
standard,A,uniform,lam28_xi1.0_tau3,59,3,2.480308213802155,2.480308213802155,27,,,,,0.371597228964727,0.371597228964727,0.8501810271413438,0.8501810271413438,21,1476
standard,B,uniform,lam14_xi0.75_tau3,59,3,2.480308213802155,2.480308213802155,27,,,,,0.5357984621861995,0.5375210868279171,0.7839790800172957,0.7839790800172957,31,1500
standard,C,corruption,lam28_xi1.0_tau3,59,3,2.480308213802155,2.968186732457134,88,fractal,,5.6263448684440025,2.968186732457134,2.968186732457134,2.9794922080338573,0.0,-0.19670076321163812,2,1438
standard,D,corruption,lam14_xi0.75_tau3,59,3,2.480308213802155,2.968186732457134,88,fractal,,5.6263448684440025,2.968186732457134,0.5781835089805162,0.5807264945853494,0.8052064910006917,0.7668904591118547,30,1420
robust,A,uniform,lam28_xi1.0_tau3,59,3,4.264445889718119,4.264445889718119,27,,,,,3.3042777939687644,3.3599995877755187,0.22515659023001977,0.22515659023001977,21,1476
robust,B,uniform,lam14_xi0.75_tau3,59,3,4.264445889718119,4.264445889718119,27,,,,,3.7000332418289625,3.704045016696375,0.13235310342429138,0.13235310342429138,7,1499
robust,C,corruption,lam28_xi1.0_tau3,59,3,4.264445889718119,7.053332908772984,97,blur,,7.053332908772984,10.506991942715299,5.5028605605891165,5.517244841725271,0.21982123461879693,-0.29040459250682554,22,1430
robust,D,corruption,lam14_xi0.75_tau3,59,3,4.264445889718119,7.053332908772984,97,blur,,7.053332908772984,10.506991942715299,6.467408870355354,6.467408870355354,0.08307052084396215,-0.5165883300216646,26,1408
standard,A,uniform,lam28_xi1.0_tau3,60,7,2.83029472885883,2.83029472885883,27,,,,,1.4887665644369381,1.4887665644369381,0.473988857323984,0.473988857323984,21,1478
standard,B,uniform,lam14_xi0.75_tau3,60,7,2.83029472885883,2.83029472885883,27,,,,,1.9285777045718586,1.9285777045718586,0.3185947438945845,0.3185947438945845,13,1499
standard,C,corruption,lam28_xi1.0_tau3,60,7,2.83029472885883,1.158031862499109,128,fractal,2.1829396474787663,2.768770008461083,1.158031862499109,1.0660495823448595,1.0660495823448595,0.07942983533781683,0.6233432612247104,16,1396
standard,D,corruption,lam14_xi0.75_tau3,60,7,2.83029472885883,1.158031862499109,128,fractal,2.1829396474787663,2.768770008461083,1.158031862499109,0.8993531059547561,0.9016746169535558,0.22337792674038096,0.682240475953056,24,1379
robust,A,uniform,lam28_xi1.0_tau3,60,7,7.68121384271796,7.68121384271796,27,,,,,4.7657462623246865,4.7657462623246865,0.37955818443425204,0.37955818443425204,22,1473
robust,B,uniform,lam14_xi0.75_tau3,60,7,7.68121384271796,7.68121384271796,27,,,,,5.137845594866808,5.137845594866808,0.3311154070085352,0.3311154070085352,24,1499
robust,C,corruption,lam28_xi1.0_tau3,60,7,7.68121384271796,4.057203476150216,139,jpeg,4.057203476150216,4.1864648342685316,6.75835726892,4.0532657921180455,4.064432602152335,0.0009705414222671603,0.47231441864352297,3,1387
robust,D,corruption,lam14_xi0.75_tau3,60,7,7.68121384271796,4.057203476150216,139,jpeg,4.057203476150216,4.1864648342685316,6.75835726892,4.057203476150216,4.068443630668224,0.0,0.47180178039222587,3,1387
standard,A,uniform,lam28_xi1.0_tau3,61,2,2.044683369819825,2.044683369819825,28,,,,,0.593209570169821,0.593209570169821,0.7098770504393089,0.7098770504393089,21,1498
standard,B,uniform,lam14_xi0.75_tau3,61,2,2.044683369819825,2.044683369819825,28,,,,,0.2965098846988865,0.2965098846988865,0.8549849384626166,0.8549849384626166,26,1492
standard,C,corruption,lam28_xi1.0_tau3,61,2,2.044683369819825,0.4316868022237862,129,jpeg,0.4316868022237862,0.5961460512286948,1.4433047829190107,0.329646485624087,0.329646485624087,0.2363758078172646,0.8387787123963673,17,1398
standard,D,corruption,lam14_xi0.75_tau3,61,2,2.044683369819825,0.4316868022237862,129,jpeg,0.4316868022237862,0.5961460512286948,1.4433047829190107,0.24929726597551233,0.24929726597551233,0.42250431402747224,0.8780753687073416,24,1371
robust,C,corruption,lam28_xi1.0_tau3,61,2,,2.3476335973510016,138,blur,3.7674295133087594,2.3476335973510016,3.2737045729398915,2.3476335973510016,2.3901436351629264,0.0,,3,1388
robust,D,corruption,lam14_xi0.75_tau3,61,2,,2.3476335973510016,138,blur,3.7674295133087594,2.3476335973510016,3.2737045729398915,2.259808314324912,2.265331939114898,0.03741013211141172,,25,1389
standard,A,uniform,lam28_xi1.0_tau3,62,6,15.203968207650458,15.203968207650458,27,,,,,8.079745498038667,8.079745498038667,0.4685765329361164,0.4685765329361164,18,1500
standard,B,uniform,lam14_xi0.75_tau3,62,6,15.203968207650458,15.203968207650458,27,,,,,11.446266436713575,11.47815071081007,0.24715269853340338,0.24715269853340338,3,1499
standard,C,corruption,lam28_xi1.0_tau3,62,6,15.203968207650458,1.624124499556071,139,blur,2.3428873237677896,1.624124499556071,5.438149373919036,1.4780787129537005,1.4780787129537005,0.08992277786726934,0.9027833593989003,22,1388
standard,D,corruption,lam14_xi0.75_tau3,62,6,15.203968207650458,1.624124499556071,139,blur,2.3428873237677896,1.624124499556071,5.438149373919036,1.570943021726371,1.570943021726371,0.03274470512835469,0.8966754599673596,26,1387
robust,A,uniform,lam28_xi1.0_tau3,62,6,9.08731462519858,9.08731462519858,27,,,,,8.8097522253393,8.82391186240284,0.030543940790782747,0.030543940790782747,9,1499
robust,B,uniform,lam14_xi0.75_tau3,62,6,9.08731462519858,9.08731462519858,27,,,,,8.397125597757668,8.397125597757668,0.07595082330780746,0.07595082330780746,16,1499
robust,C,corruption,lam28_xi1.0_tau3,62,6,9.08731462519858,2.1085009006447306,144,jpeg,2.1085009006447306,2.298331679077771,10.937374339770809,1.804374573783648,1.805156109422129,0.14423817735533703,0.8014402881154543,19,1383
robust,D,corruption,lam14_xi0.75_tau3,62,6,9.08731462519858,2.1085009006447306,144,jpeg,2.1085009006447306,2.298331679077771,10.937374339770809,2.004681327509466,2.00486712017674,0.0492385718704313,0.7793978298109537,23,1372
standard,A,uniform,lam28_xi1.0_tau3,63,8,4.1118460861440855,4.1118460861440855,27,,,,,3.930652313673038,3.938456596252957,0.044066282802176414,0.044066282802176414,4,1499
standard,B,uniform,lam14_xi0.75_tau3,63,8,4.1118460861440855,4.1118460861440855,27,,,,,2.810981698679729,2.812438857122177,0.316369912737724,0.316369912737724,16,1499
standard,C,corruption,lam28_xi1.0_tau3,63,8,4.1118460861440855,1.1220169357602865,136,jpeg,1.1220169357602865,2.4691364847713992,3.775813949372187,0.9910287032678187,0.9910287032678187,0.11674354309430213,0.7589820527068504,21,1376
standard,D,corruption,lam14_xi0.75_tau3,63,8,4.1118460861440855,1.1220169357602865,136,jpeg,1.1220169357602865,2.4691364847713992,3.775813949372187,0.981900876342248,0.981900876342248,0.12487873841502659,0.7612019380659666,26,1383
robust,A,uniform,lam28_xi1.0_tau3,63,8,6.218485366561231,6.218485366561231,27,,,,,6.198511838417902,6.3443578921575385,0.003211960303184648,0.003211960303184648,13,1500
robust,B,uniform,lam14_xi0.75_tau3,63,8,6.218485366561231,6.218485366561231,27,,,,,5.822365341736122,5.822365341736122,0.06370040314883955,0.06370040314883955,21,1499
robust,C,corruption,lam28_xi1.0_tau3,63,8,6.218485366561231,6.768037907187062,49,fractal,,,6.768037907187062,6.519047415071692,6.592885917236625,0.03678916925848831,-0.04833364248578573,13,1469
robust,D,corruption,lam14_xi0.75_tau3,63,8,6.218485366561231,6.768037907187062,49,fractal,,,6.768037907187062,6.4318317834947845,6.512655039139601,0.04967556746915619,-0.034308421481665685,14,1458
standard,A,uniform,lam28_xi1.0_tau3,64,8,2.764919549996245,2.764919549996245,27,,,,,2.326726024967028,2.3295807464774754,0.15848328210121418,0.15848328210121418,14,1499
standard,B,uniform,lam14_xi0.75_tau3,64,8,2.764919549996245,2.764919549996245,27,,,,,2.4348308973142254,2.439112521509471,0.11938454147154762,0.11938454147154762,3,1499
standard,C,corruption,lam28_xi1.0_tau3,64,8,2.764919549996245,2.1923049815776694,135,blur,2.6967580734500345,2.1923049815776694,3.795049614442596,2.1923049815776694,2.20294750291456,0.0,0.20709990220849397,2,1391
standard,D,corruption,lam14_xi0.75_tau3,64,8,2.764919549996245,2.1923049815776694,135,blur,2.6967580734500345,2.1923049815776694,3.795049614442596,1.9423447853144507,1.9423447853144507,0.11401707260790764,0.2975040502292052,25,1383
robust,A,uniform,lam28_xi1.0_tau3,64,8,6.35724726713322,6.35724726713322,27,,,,,6.35724726713322,6.502109517790789,0.0,0.0,12,1500
robust,B,uniform,lam14_xi0.75_tau3,64,8,6.35724726713322,6.35724726713322,27,,,,,6.231852405751793,6.2331117046169116,0.01972471041510598,0.01972471041510598,15,1499
robust,C,corruption,lam28_xi1.0_tau3,64,8,6.35724726713322,7.758021574264964,50,fractal,,,7.758021574264964,7.117871789175637,7.18004054558551,0.08251456624106877,-0.11964683613532284,14,1457
robust,D,corruption,lam14_xi0.75_tau3,64,8,6.35724726713322,7.758021574264964,50,fractal,,,7.758021574264964,7.041455608253857,7.045951303517883,0.09236452350018091,-0.10762651071604125,10,1476
standard,A,uniform,lam28_xi1.0_tau3,65,0,1.94370814594745,1.94370814594745,27,,,,,0.9024033865163308,0.902771917932098,0.5357310260813569,0.5357310260813569,15,1499
standard,B,uniform,lam14_xi0.75_tau3,65,0,1.94370814594745,1.94370814594745,27,,,,,1.0242939228795835,1.0242939228795835,0.4730207181488674,0.4730207181488674,26,1494
standard,C,corruption,lam28_xi1.0_tau3,65,0,1.94370814594745,1.0174333661435748,81,fractal,,7.916898796156108,1.0174333661435748,1.0174333661435748,1.0314847852182436,0.0,0.4765503410247671,5,1445
standard,D,corruption,lam14_xi0.75_tau3,65,0,1.94370814594745,1.0174333661435748,81,fractal,,7.916898796156108,1.0174333661435748,0.8034167401802479,0.8052252214835565,0.21034952566429402,0.5866577284993438,25,1432
robust,A,uniform,lam28_xi1.0_tau3,65,0,7.268056759693777,7.268056759693777,27,,,,,6.285573420782696,6.285573420782696,0.135178269982646,0.135178269982646,6,1499
robust,B,uniform,lam14_xi0.75_tau3,65,0,7.268056759693777,7.268056759693777,27,,,,,6.642695430098347,6.642695430098347,0.0860424388900587,0.0860424388900587,11,1499
robust,C,corruption,lam28_xi1.0_tau3,65,0,7.268056759693777,4.375394020671614,138,blur,5.897324526335302,4.375394020671614,5.620219190882608,4.3703447481888995,4.4050831683691545,0.0011540154918297388,0.3986914394470092,19,1389
robust,D,corruption,lam14_xi0.75_tau3,65,0,7.268056759693777,4.375394020671614,138,blur,5.897324526335302,4.375394020671614,5.620219190882608,4.333604693573096,4.335956377116152,0.009550986014307143,0.4037464432575947,26,1389
standard,A,uniform,lam28_xi1.0_tau3,66,2,18.06315518987576,18.06315518987576,29,,,,,8.715146008552285,8.715146008552285,0.5175180683030921,0.5175180683030921,23,1486
standard,B,uniform,lam14_xi0.75_tau3,66,2,18.06315518987576,18.06315518987576,29,,,,,18.06315518987576,18.124074214904596,0.0,0.0,3,1497
standard,C,corruption,lam28_xi1.0_tau3,66,2,18.06315518987576,3.457068252215895,72,blur,,3.457068252215895,,3.457068252215895,3.4578112243228563,0.0,0.8086121601748985,2,1454
standard,D,corruption,lam14_xi0.75_tau3,66,2,18.06315518987576,3.457068252215895,72,blur,,3.457068252215895,,3.443143365671878,3.443143365671878,0.004027946666974591,0.8093830601864214,26,1445
robust,C,corruption,lam28_xi1.0_tau3,66,2,,5.2253185387021635,72,blur,,5.2253185387021635,,4.925704688052126,4.953877886472135,0.057338868134238934,,12,1454
robust,D,corruption,lam14_xi0.75_tau3,66,2,,5.2253185387021635,72,blur,,5.2253185387021635,,5.2253185387021635,5.282139431748413,0.0,,10,1454
standard,A,uniform,lam28_xi1.0_tau3,67,9,3.783833915030018,3.783833915030018,27,,,,,2.249739302903183,2.2530768060332895,0.40543391876508006,0.40543391876508006,10,1499
standard,B,uniform,lam14_xi0.75_tau3,67,9,3.783833915030018,3.783833915030018,27,,,,,2.856229152588476,2.856229152588476,0.24514943923858326,0.24514943923858326,26,1497
standard,C,corruption,lam28_xi1.0_tau3,67,9,3.783833915030018,2.652735050497357,132,blur,3.483785106297984,2.652735050497357,2.8960279958897117,2.0601224815758403,2.0654574328053115,0.2233968178655492,0.455546271892989,16,1385
standard,D,corruption,lam14_xi0.75_tau3,67,9,3.783833915030018,2.652735050497357,132,blur,3.483785106297984,2.652735050497357,2.8960279958897117,2.26035414345818,2.2616350510721577,0.1479156039219258,0.40262860521449495,14,1394
robust,A,uniform,lam28_xi1.0_tau3,67,9,6.107390007465159,6.107390007465159,27,,,,,6.107390007465159,6.163475770307334,0.0,0.0,9,1499
robust,B,uniform,lam14_xi0.75_tau3,67,9,6.107390007465159,6.107390007465159,27,,,,,6.107390007465159,6.12802222964556,0.0,0.0,7,1499
robust,C,corruption,lam28_xi1.0_tau3,67,9,6.107390007465159,5.451665503045786,140,jpeg,5.451665503045786,6.00277012068946,8.028418837233481,5.451527358301044,5.451633329952925,2.533991578611993e-05,0.10738836857682958,15,1363
robust,D,corruption,lam14_xi0.75_tau3,67,9,6.107390007465159,5.451665503045786,140,jpeg,5.451665503045786,6.00277012068946,8.028418837233481,5.367847512766647,5.367847512766647,0.015374749282088256,0.12108977710520488,22,1373
standard,A,uniform,lam28_xi1.0_tau3,68,3,5.294741436038717,5.294741436038717,27,,,,,3.471336916026801,3.474254779297191,0.3443802765515409,0.3443802765515409,6,1499
standard,B,uniform,lam14_xi0.75_tau3,68,3,5.294741436038717,5.294741436038717,27,,,,,2.558721736741437,2.558721736741437,0.5167428348199463,0.5167428348199463,22,1499
standard,C,corruption,lam28_xi1.0_tau3,68,3,5.294741436038717,3.1451930307012215,89,blur,,3.1451930307012215,3.5591452559048746,3.1341767866731094,3.1341767866731094,0.003502565318115309,0.4080585757521038,21,1437
standard,D,corruption,lam14_xi0.75_tau3,68,3,5.294741436038717,3.1451930307012215,89,blur,,3.1451930307012215,3.5591452559048746,3.1320671860782974,3.1320671860782974,0.004173303353657022,0.4084570089183493,26,1435
robust,A,uniform,lam28_xi1.0_tau3,68,3,6.527666944773319,6.527666944773319,27,,,,,5.77926012995355,5.77926012995355,0.11465150124103926,0.11465150124103926,13,1499
